20,0.000496
21,0.000306
22,0.000397
23,0.000347
24,0.000359
25,0.000345
26,0.000396
27,0.000401
28,0.000354
29,0.000472
30,0.000311
31,0.000293
32,0.000276
33,0.000275
34,0.000273
35,0.000262
36,0.000267
37,0.000300
38,0.000272
39,0.000289
40,0.000339
41,0.000302
42,0.000303
43,0.000265
44,0.000275
45,0.000209
46,0.000239
47,0.000206
48,0.000293
49,0.000294
50,0.000268
51,0.000275
52,0.000292
53,0.000255
54,0.000581
55,0.000724
56,0.000365
57,0.000423
58,0.000540
59,0.000474
60,0.000372
61,0.000496
62,0.000897
63,0.000365
64,0.000545
65,0.000541
66,0.000508
67,0.000424
68,0.000355
69,0.000258
70,0.000282
71,0.000231
72,0.000267
73,0.000244
74,0.000327
75,0.000235
76,0.000238
77,0.000289
78,0.000236
79,0.000218
80,0.000248
81,0.000230
82,0.000221
83,0.000219
84,0.000229
85,0.000208
86,0.000197
87,0.000245
88,0.000230
89,0.000224
90,0.000218
91,0.000239
92,0.000220
93,0.000218
94,0.000233
95,0.000257
96,0.000278
97,0.000240
98,0.000222
99,0.000237
100,0.000238
101,0.000229
102,0.000233
103,0.000242
104,0.000225
105,0.000205
106,0.000200
107,0.000210
108,0.000227
109,0.000212
110,0.000260
111,0.000266
112,0.000222
113,0.000234
114,0.000275
115,0.000243
116,0.000243
117,0.000218
118,0.000258
119,0.000234
120,0.000254
121,0.000259
122,0.000203
123,0.000216
124,0.000213
125,0.000241
126,0.000227
127,0.000219
128,0.000245
129,0.000242
130,0.000215
131,0.000288
132,0.000284
133,0.000272
134,0.000276
135,0.000291
136,0.000296
137,0.000272
138,0.000249
139,0.000215
140,0.000239
141,0.000253
142,0.000235
143,0.000261
144,0.000272
145,0.000231
146,0.000231
147,0.000232
148,0.000248
149,0.000223
150,0.000227
151,0.000248
152,0.000218
153,0.000251
154,0.000233
155,0.000205
156,0.000186
157,0.000193
158,0.000181
159,0.000218
160,0.000193
161,0.000183
162,0.000188
163,0.000190
164,0.000168
165,0.000190
166,0.000192
167,0.000177
168,0.000171
169,0.000180
170,0.000181
171,0.000182
172,0.000184
173,0.000185
174,0.000174
175,0.000185
176,0.000178
177,0.000189
178,0.000185
179,0.000173
180,0.000181
181,0.000183
182,0.000189
183,0.000181
184,0.000178
185,0.000178
186,0.000175
187,0.000180
188,0.000191
189,0.000185
190,0.000171
191,0.000172
192,0.000180
193,0.000180
194,0.000266
195,0.000232
196,0.000226
197,0.000257
198,0.000244
199,0.000244
200,0.000228
201,0.000260
202,0.000264
203,0.000220
204,0.000237
205,0.000239
206,0.000239
207,0.000239
208,0.000238
209,0.000247
210,0.000229
211,0.000243
212,0.000266
213,0.000210
214,0.000245
215,0.000204
216,0.000241
217,0.000218
218,0.000234
219,0.000224
220,0.000235
221,0.000261
222,0.000226
223,0.000226
224,0.000258
225,0.000235
226,0.000277
227,0.000231
228,0.000280
229,0.000269
230,0.000210
231,0.000234
232,0.000234
233,0.000231
234,0.000231
235,0.000242
236,0.000290
237,0.000223
238,0.000256
239,0.000269
240,0.000271
241,0.000260
242,0.000273
243,0.000278
244,0.000417
245,0.001027
246,0.000729
247,0.000663
248,0.000585
249,0.000662
250,0.000686
251,0.000302
252,0.000370
253,0.000420
254,0.000470
255,0.000329
256,0.000332
257,0.000279
258,0.000257
259,0.000224
260,0.000247
261,0.000294
262,0.000248
263,0.000228
264,0.000234
265,0.000232
266,0.000216
267,0.000225
268,0.000213
269,0.000233
270,0.000244
271,0.000217
272,0.000223
273,0.000229
274,0.000230
275,0.000280
276,0.000228
277,0.000233
278,0.000216
279,0.000253
280,0.000245
281,0.000249
282,0.000226
283,0.000238
284,0.000201
285,0.000237
286,0.000231
287,0.000198
288,0.000216
289,0.000232
290,0.000233
291,0.000209
292,0.000282
293,0.000238
294,0.000215
295,0.000227
296,0.000252
297,0.000216
298,0.000264
299,0.000241
300,0.000239
301,0.000220
302,0.000206
303,0.000211
304,0.000309
305,0.000220
306,0.000223
307,0.000220
308,0.000213
309,0.000235
310,0.000236
311,0.000233
312,0.000294
313,0.000263
314,0.000241
315,0.000216
316,0.000246
317,0.000231
318,0.000230
319,0.000269
320,0.000241
321,0.000220
322,0.000240
323,0.000254
324,0.000245
325,0.000251
326,0.000237
327,0.000273
328,0.000253
329,0.000256
330,0.000252
331,0.000240
332,0.000316
333,0.000256
334,0.000252
335,0.000276
336,0.000202
337,0.000252
338,0.000309
339,0.000362
340,0.000241
341,0.000237
342,0.000233
343,0.000231
344,0.000234
345,0.000270
346,0.000199
347,0.000222
348,0.000252
349,0.000219
350,0.000234
351,0.000217
352,0.000245
353,0.000231
354,0.000230
355,0.000218
356,0.000219
357,0.000227
358,0.000248
359,0.000246
360,0.000241
361,0.000236
362,0.000222
363,0.000233
364,0.000210
365,0.000241
366,0.000221
367,0.000233
368,0.000233
369,0.000243
370,0.000282
371,0.000244
372,0.000241
373,0.000209
374,0.000235
375,0.000233
376,0.000242
377,0.000240
378,0.000232
379,0.000242
380,0.000201
381,0.000193
382,0.000195
383,0.000179
384,0.000190
385,0.000187
386,0.000276
387,0.000219
388,0.000208
389,0.000245
390,0.000217
391,0.000260
392,0.000233
393,0.000239
394,0.000226
395,0.000221
396,0.000227
397,0.000237
398,0.000229
399,0.000245
400,0.000259
401,0.000223
402,0.000187
403,0.000188
404,0.000179
405,0.000183
406,0.000197
407,0.000188
408,0.000203
409,0.000228
410,0.000233
411,0.000230
412,0.000226
413,0.000226
414,0.000223
415,0.000225
416,0.000235
417,0.000246
418,0.000224
419,0.000218
420,0.000256
421,0.000228
422,0.000262
423,0.000266
424,0.000250
425,0.000258
426,0.000233
427,0.000236
428,0.000252
429,0.000237
430,0.000258
431,0.000226
432,0.000218
433,0.000222
434,0.000252
435,0.000231
436,0.000270
437,0.000258
438,0.000204
439,0.000292
440,0.000223
441,0.000306
442,0.000263
443,0.000233
444,0.000266
445,0.000272
446,0.000304
447,0.000247
448,0.000212
449,0.000281
450,0.000229
451,0.000218
452,0.000269
453,0.000274
454,0.000231
455,0.000222
456,0.000214
457,0.000219
458,0.000234
459,0.000201
460,0.000250
461,0.000262
462,0.000229
463,0.000247
464,0.000238
465,0.000214
466,0.000225
467,0.000240
468,0.000250
469,0.000227
470,0.000223
471,0.000248
472,0.000257
473,0.000265
474,0.000240
475,0.000249
476,0.000249
477,0.000236
478,0.000228
479,0.000243
480,0.000225
481,0.000229
482,0.000232
483,0.000288
484,0.000229
485,0.000229
486,0.000237
487,0.000247
488,0.000214
489,0.000222
490,0.000250
491,0.000243
492,0.000222
493,0.000243
494,0.000230
495,0.000220
496,0.000234
497,0.000221
498,0.000245
499,0.000218
500,0.000227
501,0.000230
502,0.000246
503,0.000220
504,0.000298
505,0.000310
506,0.000234
507,0.000243
508,0.000266
509,0.000272
510,0.000242
511,0.000247
512,0.000237
513,0.000302
514,0.000266
515,0.000246
516,0.000232
517,0.000237
518,0.000261
519,0.000224
520,0.000223
521,0.000244
522,0.000262
523,0.000245
524,0.000227
525,0.000260
526,0.000278
527,0.000241
528,0.000567
529,0.000738
530,0.000431
531,0.000547
532,0.000410
533,0.000444
534,0.000487
535,0.000376
536,0.000779
537,0.000290
538,0.000386
539,0.000744
540,0.000362
541,0.000394
542,0.000259
543,0.000192
544,0.000183
545,0.000190
546,0.000202
547,0.000185
548,0.000188
549,0.000189
550,0.000183
551,0.000188
552,0.000186
553,0.000241
554,0.000218
555,0.000186
556,0.000199
557,0.000179
558,0.000181
559,0.000181
560,0.000184
561,0.000224
562,0.000248
563,0.000236
564,0.000215
565,0.000252
566,0.000258
567,0.000245
568,0.000237
569,0.000260
570,0.000239
571,0.000246
572,0.000237
573,0.000233
574,0.000241
575,0.000242
576,0.000211
577,0.000228
578,0.000239
579,0.000224
580,0.000196
581,0.000192
582,0.000189
583,0.000185
584,0.000178
585,0.000182
586,0.000201
587,0.000187
588,0.000182
589,0.000179
590,0.000185
591,0.000181
592,0.000183
593,0.000181
594,0.000224
595,0.000220
596,0.000225
597,0.000257
598,0.000229
599,0.000187
600,0.000184
601,0.000225
602,0.000224
603,0.000289
604,0.000269
605,0.000259
606,0.000241
607,0.000249
608,0.000247
609,0.000260
610,0.000213
611,0.000192
612,0.000294
613,0.000248
614,0.000285
615,0.000196
616,0.000229
617,0.000244
618,0.000242
619,0.000234
620,0.000228
621,0.000206
622,0.000237
623,0.000228
624,0.000229
625,0.000232
626,0.000228
627,0.000229
628,0.000226
629,0.000238
630,0.000225
631,0.000234
632,0.000226
633,0.000223
634,0.000241
635,0.000222
636,0.000245
637,0.000252
638,0.000274
639,0.000249
640,0.000238
641,0.000232
642,0.000226
643,0.000230
644,0.000239
645,0.000230
646,0.000250
647,0.000321
648,0.000292
649,0.000227
650,0.000227
651,0.000231
652,0.000255
653,0.000237
654,0.000255
655,0.000222
656,0.000235
657,0.000219
658,0.000230
659,0.000247
660,0.000245
661,0.000244
662,0.000267
663,0.000272
664,0.000244
665,0.000222
666,0.000223
667,0.000228
668,0.000258
669,0.000228
670,0.000236
671,0.000231
672,0.000239
673,0.000268
674,0.000235
675,0.000237
676,0.000194
677,0.000214
678,0.000230
679,0.000243
680,0.000322
681,0.000232
682,0.000281
683,0.000252
684,0.000231
685,0.000238
686,0.000240
687,0.000224
688,0.000222
689,0.000241
690,0.000241
691,0.000254
692,0.000256
693,0.000262
694,0.000268
695,0.000330
696,0.000239
697,0.000236
698,0.000241
699,0.000253
700,0.000262
701,0.000299
702,0.000247
703,0.000252
704,0.000271
705,0.000233
706,0.000265
707,0.000285
708,0.000251
709,0.000273
710,0.000269
711,0.000318
712,0.000335
713,0.000617
714,0.000851
715,0.000507
716,0.000370
717,0.000341
718,0.000415
719,0.000471
720,0.000471
721,0.000381
722,0.000455
723,0.000620
724,0.000318
725,0.000322
726,0.000323
727,0.000294
728,0.000371
729,0.000340
730,0.000273
731,0.000307
732,0.000265
733,0.000237
734,0.000259
735,0.000253
736,0.000225
737,0.000241
738,0.000262
739,0.000267
740,0.000250
741,0.000265
742,0.000233
743,0.000234
744,0.000243
745,0.000257
746,0.000217
747,0.000260
748,0.000247
749,0.000245
750,0.000259
751,0.000245
752,0.000206
753,0.000228
754,0.000244
755,0.000223
756,0.000233
757,0.000238
758,0.000237
759,0.000254
760,0.000208
761,0.000217
762,0.000252
763,0.000265
764,0.000250
765,0.000246
766,0.000214
767,0.000249
768,0.000230
769,0.000227
770,0.000234
771,0.000225
772,0.000251
773,0.000228
774,0.000250
775,0.000248
776,0.000258
777,0.000218
778,0.000252
779,0.000235
780,0.000284
781,0.000257
782,0.000249
783,0.000251
784,0.000231
785,0.000239
786,0.000244
787,0.000216
788,0.000280
789,0.000348
790,0.000306
791,0.000259
792,0.000240
793,0.000299
794,0.000254
795,0.000246
796,0.000228
797,0.000230
798,0.000232
799,0.000251
800,0.000214
801,0.000232
802,0.000234
803,0.000247
804,0.000264
805,0.000232
806,0.000231
807,0.000229
808,0.000244
809,0.000248
810,0.000275
811,0.000201
812,0.000245
813,0.000229
814,0.000232
815,0.000239
816,0.000241
817,0.000227
818,0.000216
819,0.000240
820,0.000218
821,0.000219
822,0.000292
823,0.000218
824,0.000298
825,0.000271
826,0.000289
827,0.000267
828,0.000237
829,0.000273
830,0.000254
831,0.000244
832,0.000236
833,0.000311
834,0.000318
835,0.000311
836,0.000252
837,0.000230
838,0.000249
839,0.000229
